Company_Code,Vendor_Code,Vendor_Name,PAN,Person_Code,Bill_Date,Bill_No,PO_Number,GL,GL_Description,Description,Bill_Amount,Basic_Amount,Posting_Date,Document_Type,Document_No,TDS_Section_Code,TDS_Section,TDS_Rate,TDS_Amount
1081,D0046F,JSW Steel Ltd,JSWCD3957Z,11729733,2/15/2027,INV/2026/00300,3400000300,50258000,Purch Offset Account,194Q payment - JSW Steel Ltd,1397946.59,1184700.5,3/3/2027,KA,2310000300,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-1184.7
1001,D0047G,Jindal Steel & Power Ltd,JINCD7556M,23070862,4/4/2026,INV/2026/00301,3400000301,16290008,GR/IR-Indirect Good,194C payment - Jindal Steel & Power Ltd,179605.92,152208.41,4/15/2026,AC,1100000301,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-3044.17
1079,D0048A,SAIL Bhilai Steel Plant,SAICT0013B,7848717,4/28/2026,INV/2026/00302,3400000302,16290019,Non-Comp-393(1)6(ii),194J payment - SAIL Bhilai Steel Plant,276788.53,234566.55,5/17/2026,KZ,2610000302,JI,TechServFees@2%-IndHUF:NS393(1)6(iii)(a),2,-4691.33
1081,D0049E,Essar Steel India Ltd,ESSCD2172D,1669620,5/31/2026,INV/2026/00303,3400000303,50080002,Retro Price Chan-Mat,194Q payment - Essar Steel India Ltd,783225.5,663750.42,6/8/2026,KZ,2610000303,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-663.75
1001,D0050A,Rashtriya Ispat Nigam Ltd,RASCD3491U,20222800,7/11/2026,INV/2026/00304,,54150002,RENTAL CHARGES - IT ASSETS,194I payment - Rashtriya Ispat Nigam Ltd,180990.03,153381.38,7/14/2026,KR,2510000304,IP,LandBldg/Fur Ind/HUF/Fim10%NS393(1)2(ii),10,-15338.14
1079,D0051A,Ultratech Cement Ltd,ULTCD8543N,9512525,7/30/2026,INV/2026/00305,3400000305,54410009,Commission Expense,194H payment - Ultratech Cement Ltd,177034.37,150029.13,8/8/2026,AC,1100000305,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),2,-3000.58
1081,D0052E,Ambuja Cements Ltd,AMBCD1982A,17670710,9/20/2026,INV/2026/00306,,54080001,Interest Expense - Others,194A payment - Ambuja Cements Ltd,57721.93,48916.89,9/21/2026,KA,2310000306,AP,Interest Other Than Securities@10%,1,-489.17
1001,D0053F,ACC Ltd,ACCCD7208I,14411047,10/5/2026,INV/2026/00307,3400000307,54470200,INCENTIVE SPARE PART,194R payment - ACC Ltd,241533.54,204689.44,10/13/2026,KZ,2610000307,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),10,-20468.94
1079,D0054F,Shree Cement Ltd,SHRCD9894S,14496220,10/20/2026,INV/2026/00308,3400000308,16290008,GR/IR-Indirect Good,194C payment - Shree Cement Ltd,44004.18,37291.68,11/3/2026,KR,2510000308,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-745.83
1081,D0055B,Dalmia Bharat Ltd,DALCD6929W,2632297,12/8/2026,INV/2026/00309,,54210099,Professional- Others,194J payment - Dalmia Bharat Ltd,968267.76,820565.9,12/28/2026,KA,2310000309,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-82056.59
1001,D0056G,JK Cement Ltd,JKCCD3750V,12839183,1/2/2027,INV/2026/00310,3400000310,50258000,Purch Offset Account,194Q payment - JK Cement Ltd,1394533.31,1181807.89,1/2/2027,KR,2510000310,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-1181.81
1079,D0057D,Pidilite Industries Ltd,PIDCD6150I,13257864,2/3/2027,INV/2026/00311,3400000311,16290008,GR/IR-Indirect Good,194C payment - Pidilite Industries Ltd,795289.43,673974.09,2/6/2027,AC,1100000311,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-13479.48
1081,D0058D,Berger Paints India Ltd,BERCD0081M,18369810,3/20/2027,INV/2026/00312,3400000312,54200001,Non-Comp-393(1)6(ii),194J payment - Berger Paints India Ltd,451575.8,382691.36,3/28/2027,KA,2310000312,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-38269.14
1001,D0059F,Kansai Nerolac Paints Ltd,KANCD5881X,7945732,4/1/2026,INV/2026/00313,3400000313,16290054,OTH-393(1)8(ii),194Q payment - Kansai Nerolac Paints Ltd,2779923.26,2355867.17,4/2/2026,KR,2510000313,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-2355.87
1079,D0060B,Supreme Industries Ltd,SUPCD8250N,7582888,5/15/2026,INV/2026/00314,,54150001,Rent - Office Building,194I payment - Supreme Industries Ltd,348321.1,295187.37,5/27/2026,KA,2310000314,IP,LandBldg/Fur Ind/HUF/Fim10%NS393(1)2(ii),10,-29518.74
1081,D0061H,Astral Ltd,ASTCD9928P,6936413,5/14/2026,INV/2026/00315,3400000315,54410009,Commission Expense,194H payment - Astral Ltd,31697.86,26862.59,6/3/2026,AC,1100000315,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),2,-537.25
1001,D0062E,Finolex Industries Ltd,FINCD8238P,4039685,7/5/2026,INV/2026/00316,,54080001,Interest Expense - Others,194A payment - Finolex Industries Ltd,131564.8,111495.59,7/23/2026,AC,1100000316,AP,Interest Other Than Securities@10%,10,-11149.56
1079,D0063G,Prince Pipes & Fittings Ltd,PRICD7583P,7362657,8/1/2026,INV/2026/00317,,54470200,INCENTIVE SPARE PART,194R payment - Prince Pipes & Fittings Ltd,331551.68,280976.0,8/6/2026,KZ,2610000317,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),10,-28097.6
1081,D0064C,Ashirvad Pipes Pvt Ltd,ASHCD7049B,10980862,9/4/2026,INV/2026/00318,,16290008,GR/IR-Indirect Good,194C payment - Ashirvad Pipes Pvt Ltd,155409.2,131702.71,9/13/2026,KA,2310000318,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-2634.05
1001,D0065A,Crompton Greaves Consumer Electricals Ltd,CROCD1010A,15958964,10/13/2026,INV/2026/00319,3400000319,16290019,Non-Comp-393(1)6(ii),194J payment - Crompton Greaves Consumer Elec,634726.63,537903.92,10/23/2026,KR,2510000319,JI,TechServFees@2%-IndHUF:NS393(1)6(iii)(a),2,-10758.08
1079,D0066G,Bajaj Electricals Ltd,BAJCD1458A,4971563,11/7/2026,INV/2026/00320,,50080002,Retro Price Chan-Mat,194Q payment - Bajaj Electricals Ltd,1917854.11,1625300.09,11/18/2026,KA,2310000320,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.5,-8126.5
1081,D0067C,Orient Electric Ltd,ORICD0476S,8002663,12/5/2026,INV/2026/00321,3400000321,16290008,GR/IR-Indirect Good,194C payment - Orient Electric Ltd,627973.07,532180.57,12/18/2026,KR,2510000321,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-10643.61
1001,D0068A,V Guard Industries Ltd,VGUCD8445P,17916534,1/3/2027,INV/2026/00322,,16290019,Non-Comp-393(1)6(ii),194J payment - V Guard Industries Ltd,316259.45,268016.48,1/18/2027,AC,1100000322,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-26801.65
1079,D0069E,Havells Lloyd Ltd,HAVCD0059B,19020229,2/6/2027,INV/2026/00323,3400000323,50080002,Retro Price Chan-Mat,194Q payment - Havells Lloyd Ltd,2515844.26,2132071.41,2/16/2027,KA,2310000323,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-2132.07
1081,D0070B,TVS Supply Chain Solutions Ltd,TVSCD1091X,7719383,2/14/2027,INV/2026/00324,3400000324,54150001,Rent - Office Building,194I payment - TVS Supply Chain Solutions Ltd,432190.35,366263.01,3/1/2027,AC,1100000324,IP,LandBldg/Fur Ind/HUF/Fim10%NS393(1)2(ii),10,-36626.3
1001,D0071B,Allcargo Logistics Ltd,ALLCD7053B,12537137,4/1/2026,INV/2026/00325,3400000325,54410009,Commission Expense,194H payment - Allcargo Logistics Ltd,196550.68,166568.37,4/5/2026,KR,2510000325,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),2,-3331.37
1079,D0072H,Gateway Distriparks Ltd,GATCD6192M,1728570,5/2/2026,INV/2026/00326,3400000326,54080001,Interest Expense - Others,194A payment - Gateway Distriparks Ltd,130545.65,110631.91,5/20/2026,KR,2510000326,AP,Interest Other Than Securities@10%,10,-11063.19
1081,D0073E,Container Corporation of India Ltd,CONCD5809L,13198490,5/27/2026,INV/2026/00327,3400000327,54470200,INCENTIVE SPARE PART,194R payment - Container Corporation of India,61400.6,52034.41,6/7/2026,KZ,2610000327,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),10,-5203.44
1001,D0074G,Delhivery Ltd,DELCD1993Q,12863559,7/21/2026,INV/2026/00328,3400000328,16290008,GR/IR-Indirect Good,194C payment - Delhivery Ltd,660983.8,560155.76,7/24/2026,KA,2310000328,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-11203.12
1079,D0075E,Blue Dart Express Ltd,BLUCD4875D,17203725,8/7/2026,INV/2026/00329,3400000329,16290019,Non-Comp-393(1)6(ii),194J payment - Blue Dart Express Ltd,671940.43,569441.04,8/8/2026,KZ,2610000329,JI,TechServFees@2%-IndHUF:NS393(1)6(iii)(a),2,-11388.82
1081,D0076E,Gati Ltd,GATCD5454I,3964234,9/3/2026,INV/2026/00330,,16290053,COMP-393(1)8(ii),194Q payment - Gati Ltd,1023048.45,866990.21,9/15/2026,KZ,2610000330,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-866.99
1001,D0077B,TCI Express Ltd,TCICD5609G,10311318,10/13/2026,INV/2026/00331,3400000331,16290008,GR/IR-Indirect Good,194C payment - TCI Express Ltd,354340.58,300288.63,10/23/2026,KA,2310000331,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-6005.77
1079,D0078E,Safe Express Pvt Ltd,SAFCD2253O,17518026,11/19/2026,INV/2026/00332,3400000332,16290019,Non-Comp-393(1)6(ii),194J payment - Safe Express Pvt Ltd,384577.67,325913.28,11/23/2026,AC,1100000332,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,1,-3259.13
1081,D0079H,Om Logistics Ltd,OMLCD7339J,6772247,12/15/2026,INV/2026/00333,3400000333,50080002,Retro Price Chan-Mat,194Q payment - Om Logistics Ltd,1191943.29,1010121.43,12/19/2026,KA,2310000333,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-1010.12
1001,D0080G,Sical Logistics Ltd,SICCD4392R,18318359,1/11/2027,INV/2026/00334,,54150002,RENTAL CHARGES - IT ASSETS,194I payment - Sical Logistics Ltd,433492.09,367366.18,1/14/2027,KA,2310000334,IP,LandBldg/Fur Ind/HUF/Fim10%NS393(1)2(ii),10,-36736.62
1079,D0081G,VRL Logistics Ltd,VRLCD9451Z,22435236,2/19/2027,INV/2026/00335,3400000335,54410009,Commission Expense,194H payment - VRL Logistics Ltd,216839.2,183762.03,2/21/2027,KZ,2610000335,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),2,-3675.24
1081,D0082G,Transport Corporation of India Ltd,TRACD9598B,19598503,3/12/2027,INV/2026/00336,,16290008,GR/IR-Indirect Good,194C payment - Transport Corporation of India,768609.38,651363.88,3/27/2027,KR,2510000336,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-13027.28
1001,D0083G,Ernst & Young LLP,ERNCP3679S,2632814,4/1/2026,INV/2026/00337,3400000337,54470200,INCENTIVE SPARE PART,194R payment - Ernst & Young LLP,287277.94,243455.88,4/21/2026,KR,2510000337,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),10,-24345.59
1079,D0084A,Deloitte Touche Tohmatsu India LLP,DELCP7853V,14419902,4/25/2026,INV/2026/00338,,16290008,GR/IR-Indirect Good,194C payment - Deloitte Touche Tohmatsu India,817031.04,692399.19,5/3/2026,KZ,2610000338,CP,Cont. Cos - 2%-New Sec-393(1)6(i),0,0.0
1081,D0085F,PricewaterhouseCoopers Pvt Ltd,PRICD9963S,2215005,5/23/2026,INV/2026/00339,3400000339,16290019,Non-Comp-393(1)6(ii),194J payment - PricewaterhouseCoopers Pvt Ltd,181785.17,154055.23,6/3/2026,KR,2510000339,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-15405.52
1001,D0086D,KPMG Assurance & Consulting Services LLP,KPMCP8853P,12575222,7/5/2026,INV/2026/00340,3400000340,16290053,COMP-393(1)8(ii),194Q payment - KPMG Assurance & Consulting Se,1614282.13,1368035.7,7/17/2026,KR,2510000340,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-1368.04
1079,D0087G,Grant Thornton Bharat LLP,GRACP6902B,8847166,8/13/2026,INV/2026/00341,3400000341,16290008,GR/IR-Indirect Good,194C payment - Grant Thornton Bharat LLP,481337.84,407913.42,8/14/2026,KR,2510000341,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-8158.27
1081,D0088A,BDO India LLP,BDOCP2894U,23318227,8/25/2026,INV/2026/00342,,54200001,Non-Comp-393(1)6(ii),194J payment - BDO India LLP,513597.03,435251.72,9/7/2026,KR,2510000342,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-43525.17
1001,D0089H,RSM Astute Consulting Pvt Ltd,RSMCD9598L,9231180,9/29/2026,INV/2026/00343,,50080002,Retro Price Chan-Mat,194Q payment - RSM Astute Consulting Pvt Ltd,1706238.59,1445964.91,10/13/2026,KR,2510000343,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-1445.96
1079,D0090G,Walker Chandiok & Co LLP,WALCP1247Z,19632689,11/17/2026,INV/2026/00344,,54150001,Rent - Office Building,194I payment - Walker Chandiok & Co LLP,244409.45,207126.65,11/25/2026,KR,2510000344,IP,LandBldg/Fur Ind/HUF/Fim10%NS393(1)2(ii),10,-20712.66
1081,E0091F,Sharma Transport,SHAFT3496R,3391221,12/14/2026,INV/2026/00345,,54410009,Commission Expense,194H payment - Sharma Transport,223814.81,189673.57,12/23/2026,KA,2310000345,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),2,-3793.47
1001,E0092H,Singh Engineering Works,SINFS2311F,2375589,12/18/2026,INV/2026/00346,,54080001,Interest Expense - Others,194A payment - Singh Engineering Works,138067.46,117006.32,1/4/2027,KA,2310000346,AP,Interest Other Than Securities@10%,10,-11700.63
1079,E0093H,Patel Brothers & Co,PATFO6306X,11367497,1/31/2027,INV/2026/00347,3400000347,54470200,INCENTIVE SPARE PART,194R payment - Patel Brothers & Co,302701.57,256526.75,2/2/2027,KA,2310000347,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),1,-2565.27
1081,E0094H,Gupta Logistics,GUPFS2680O,13300060,2/16/2027,INV/2026/00348,,16290008,GR/IR-Indirect Good,194C payment - Gupta Logistics,1002725.3,849767.2,3/2/2027,KA,2310000348,CP,Firm - 2%-New Sec-393(1)6(i),2,-16995.34
1001,E0095C,Mehta Electricals,MEHFS2351N,9977251,4/2/2026,INV/2026/00349,,54200001,Non-Comp-393(1)6(ii),194J payment - Mehta Electricals,432200.49,366271.6,4/18/2026,KZ,2610000349,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-36627.16
1079,E0096D,Joshi Fabricators,JOSFS5162S,8586372,4/26/2026,INV/2026/00350,3400000350,50080002,Retro Price Chan-Mat,194Q payment - Joshi Fabricators,2386829.19,2022736.6,5/6/2026,KR,2510000350,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),1,-20227.37
1081,E0097A,Desai Construction,DESFN7818R,12004596,5/16/2026,INV/2026/00351,,16290008,GR/IR-Indirect Good,194C payment - Desai Construction,844615.37,715775.74,6/1/2026,KR,2510000351,CP,Firm - 2%-New Sec-393(1)6(i),2,-14315.51
1001,E0098A,Kulkarni Steel Traders,KULFS1794Y,2991282,7/6/2026,INV/2026/00352,3400000352,16290019,Non-Comp-393(1)6(ii),194J payment - Kulkarni Steel Traders,813427.21,689345.09,7/24/2026,KZ,2610000352,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-68934.51
1079,E0099D,Nair Associates,NAIFS8728Y,10678531,8/8/2026,INV/2026/00353,3400000353,50080002,Retro Price Chan-Mat,194Q payment - Nair Associates,1924504.0,1630935.59,8/22/2026,KR,2510000353,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-1630.94
1081,E0100F,Iyer & Sons,IYEFS3682U,3158604,9/12/2026,INV/2026/00354,3400000354,54150002,RENTAL CHARGES - IT ASSETS,194I payment - Iyer & Sons,279811.22,237128.15,9/25/2026,AC,1100000354,IP,PlantMach Rent@2%-NS393(1)2(i),2,-4742.56
1001,E0101D,Reddy Infra Solutions,REDFS8021E,10004780,10/5/2026,INV/2026/00355,3400000355,54410009,Commission Expense,194H payment - Reddy Infra Solutions,214760.0,182000.0,10/24/2026,AC,1100000355,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),2,-3640.0
1079,E0102C,Banerjee Enterprises,BANFS9914K,1453057,11/4/2026,INV/2026/00356,3400000356,16290008,GR/IR-Indirect Good,194C payment - Banerjee Enterprises,442653.18,375129.81,11/4/2026,KA,2310000356,CP,Firm - 2%-New Sec-393(1)6(i),2,-7502.6
1081,E0103D,Chatterjee Engineering,CHAFG4888A,3778351,11/26/2026,INV/2026/00357,3400000357,54470200,INCENTIVE SPARE PART,194R payment - Chatterjee Engineering,85103.98,72122.02,12/13/2026,KR,2510000357,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),10,-7212.2
1001,E0104H,Mukherjee Consultants,MUKFS7555H,3434666,1/8/2027,INV/2026/00358,3400000358,16290008,GR/IR-Indirect Good,194C payment - Mukherjee Consultants,973841.82,825289.68,1/21/2027,KR,2510000358,CP,Firm - 2%-New Sec-393(1)6(i),2,-16505.79
1079,E0105E,Das & Company,DASFY1127J,20322822,2/3/2027,INV/2026/00359,3400000359,16290019,Non-Comp-393(1)6(ii),194J payment - Das & Company,825750.95,699788.94,2/12/2027,AC,1100000359,JI,TechServFees@2%-IndHUF:NS393(1)6(iii)(a),2,-13995.78
1081,E0106A,Pillai Contractors,PILFS1381F,15171238,2/26/2027,INV/2026/00360,3400000360,16290053,COMP-393(1)8(ii),194Q payment - Pillai Contractors,1490671.82,1263281.2,3/7/2027,KZ,2610000360,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-1263.28
1001,E0107A,Menon Fabrication,MENFN5618N,16928812,4/1/2026,INV/2026/00361,3400000361,16290008,GR/IR-Indirect Good,194C payment - Menon Fabrication,617948.48,523685.15,4/1/2026,KR,2510000361,CP,Firm - 2%-New Sec-393(1)6(i),2,-10473.7
1079,E0108B,Shetty Transport Services,SHEFS5027Y,12209903,5/20/2026,INV/2026/00362,3400000362,54210099,Professional- Others,194J payment - Shetty Transport Services,426585.61,361513.23,5/26/2026,AC,1100000362,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-36151.32
1081,E0109D,Rao Precision Works,RAOFS2334E,8609909,5/18/2026,INV/2026/00363,,16290053,COMP-393(1)8(ii),194Q payment - Rao Precision Works,970044.41,822071.53,6/1/2026,AC,1100000363,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-822.07
1001,E0110G,Agarwal Trading Co,AGAFO1193U,12776887,7/20/2026,INV/2026/00364,3400000364,54150001,Rent - Office Building,194I payment - Agarwal Trading Co,200529.01,169939.84,7/28/2026,KR,2510000364,IP,LandBldg/Fur Ind/HUF/Fim10%NS393(1)2(ii),10,-16993.98
1079,E0111E,Bansal Steel Suppliers,BANFS1797M,20561649,7/27/2026,INV/2026/00365,3400000365,54410009,Commission Expense,194H payment - Bansal Steel Suppliers,62927.05,53328.01,8/14/2026,AC,1100000365,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),2,-1066.56
1081,E0112D,Malhotra Engineering,MALFG0483K,14255765,9/5/2026,INV/2026/00366,3400000366,54080001,Interest Expense - Others,194A payment - Malhotra Engineering,44528.73,37736.21,9/12/2026,KA,2310000366,AP,Interest Other Than Securities@10%,10,-3773.62
1001,E0113A,Kapoor Electrical Works,KAPFS1388V,6325458,10/8/2026,INV/2026/00367,3400000367,54470200,INCENTIVE SPARE PART,194R payment - Kapoor Electrical Works,130137.78,110286.25,10/22/2026,KA,2310000367,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),10,-11028.62
1079,E0114D,Chopra Logistics,CHOFS7870I,5683302,11/16/2026,INV/2026/00368,3400000368,16290008,GR/IR-Indirect Good,194C payment - Chopra Logistics,435773.2,369299.32,11/21/2026,KR,2510000368,CP,Firm - 2%-New Sec-393(1)6(i),2,-7385.99
1081,E0115F,Saxena Fabricators,SAXFS6583B,23899405,12/18/2026,INV/2026/00369,3400000369,54200001,Non-Comp-393(1)6(ii),194J payment - Saxena Fabricators,475850.62,403263.24,12/22/2026,KA,2310000369,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-40326.32
1001,E0116E,Tiwari Construction Co,TIWFO4565A,20647955,1/5/2027,INV/2026/00370,3400000370,50080002,Retro Price Chan-Mat,194Q payment - Tiwari Construction Co,2431212.72,2060349.76,1/13/2027,KR,2510000370,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-2060.35
1079,E0117H,Verma Machinery Works,VERFS5056U,18095802,2/12/2027,INV/2026/00371,3400000371,16290008,GR/IR-Indirect Good,194C payment - Verma Machinery Works,941509.67,797889.55,2/20/2027,KR,2510000371,CP,Firm - 2%-New Sec-393(1)6(i),2,-15957.79
1081,E0118E,Yadav Transport,YADFT7848G,17469981,3/7/2027,INV/2026/00372,3400000372,16290019,Non-Comp-393(1)6(ii),194J payment - Yadav Transport,324610.05,275093.26,3/15/2027,KR,2510000372,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-27509.33
1001,E0119H,Thakur Engineering,THAFG6749V,18687068,4/1/2026,INV/2026/00373,3400000373,50258000,Purch Offset Account,194Q payment - Thakur Engineering,2921958.85,2476236.31,4/8/2026,KA,2310000373,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.5,-12381.18
1079,E0120F,Pandey Electricals,PANFS3228Z,4740785,4/15/2026,INV/2026/00374,3400000374,54150001,Rent - Office Building,194I payment - Pandey Electricals,330749.7,280296.36,5/2/2026,KR,2510000374,IP,LandBldg/Fur Ind/HUF/Fim10%NS393(1)2(ii),10,-28029.64
1081,E0121E,Sinha Associates,SINFS2711D,1775051,6/10/2026,INV/2026/00375,3400000375,54410009,Commission Expense,194H payment - Sinha Associates,137949.34,116906.22,6/20/2026,KR,2510000375,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),2,-2338.12
1001,E0122A,Dubey Contractors,DUBFS3161W,22228293,7/17/2026,INV/2026/00376,3400000376,54080001,Interest Expense - Others,194A payment - Dubey Contractors,144386.15,122361.14,7/27/2026,KA,2310000376,AP,Interest Other Than Securities@10%,10,-12236.11
1079,E0123C,Mishra Steel Works,MISFS9590X,18801325,8/10/2026,INV/2026/00377,3400000377,54470200,INCENTIVE SPARE PART,194R payment - Mishra Steel Works,211754.36,179452.85,8/14/2026,KR,2510000377,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),10,-17945.28
1081,E0124F,Jha Fabrication,JHAFN9838A,2397881,9/21/2026,INV/2026/00378,,16290008,GR/IR-Indirect Good,194C payment - Jha Fabrication,440128.55,372990.3,9/23/2026,AC,1100000378,CP,Firm - 2%-New Sec-393(1)6(i),0,0.0
1001,E0125F,Choudhary Logistics,CHOFS1275Z,7143809,9/28/2026,INV/2026/00379,3400000379,16290019,Non-Comp-393(1)6(ii),194J payment - Choudhary Logistics,289785.64,245581.05,10/17/2026,AC,1100000379,JI,TechServFees@2%-IndHUF:NS393(1)6(iii)(a),2,-4911.62
1079,E0126E,Rathore Engineering,RATFG5629F,9037448,11/17/2026,INV/2026/00380,,50080002,Retro Price Chan-Mat,194Q payment - Rathore Engineering,893323.86,757054.12,11/18/2026,KZ,2610000380,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-757.05
1081,E0127B,Solanki Transport,SOLFT8039J,4715771,12/11/2026,INV/2026/00381,3400000381,16290008,GR/IR-Indirect Good,194C payment - Solanki Transport,233511.29,197890.92,12/20/2026,AC,1100000381,CP,Firm - 2%-New Sec-393(1)6(i),2,-3957.82
1001,E0128G,Jadeja Construction,JADFN1829Y,16307424,1/5/2027,INV/2026/00382,3400000382,54200001,Non-Comp-393(1)6(ii),194J payment - Jadeja Construction,483777.18,409980.66,1/20/2027,KR,2510000382,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-40998.07
1079,E0129B,Parmar Electricals,PARFS6690W,18527430,1/29/2027,INV/2026/00383,3400000383,16290054,OTH-393(1)8(ii),194Q payment - Parmar Electricals,2500174.6,2118792.03,2/14/2027,KA,2310000383,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-2118.79
1081,E0130A,Gohil Fabricators,GOHFS6959A,12990535,2/10/2027,INV/2026/00384,,54150001,Rent - Office Building,194I payment - Gohil Fabricators,199704.49,169241.09,3/2/2027,KR,2510000384,IP,LandBldg/Fur Ind/HUF/Fim10%NS393(1)2(ii),10,-16924.11
1001,E0131C,Trivedi Consultants,TRIFS5805R,15406774,4/2/2026,INV/2026/00385,,54410009,Commission Expense,194H payment - Trivedi Consultants,218135.72,184860.78,4/14/2026,KA,2310000385,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),2,-3697.22
1079,E0132G,Dave Engineering Works,DAVFS5034T,4329073,5/22/2026,INV/2026/00386,3400000386,16290008,GR/IR-Indirect Good,194C payment - Dave Engineering Works,475063.06,402595.81,5/28/2026,KA,2310000386,CP,Firm - 2%-New Sec-393(1)6(i),2,-8051.92
1081,E0133A,Shah Precision Tools,SHAFS5179Z,1896348,6/20/2026,INV/2026/00387,3400000387,54470200,INCENTIVE SPARE PART,194R payment - Shah Precision Tools,274818.31,232896.87,6/25/2026,KR,2510000387,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),2,-4657.94
1001,E0134B,Modi Steel Traders,MODFS0562Q,19448928,6/12/2026,INV/2026/00388,3400000388,16290008,GR/IR-Indirect Good,194C payment - Modi Steel Traders,804833.36,682062.17,7/1/2026,KA,2310000388,CP,Firm - 2%-New Sec-393(1)6(i),2,-13641.24
